club_name,club_logo,fm_name
Miami FC,https://tmssl.akamaized.net/images/wappen/small/42814.png?lm=1508917783,Miami FC
Charlotte FC,https://tmssl.akamaized.net/images/wappen/small/78435.png?lm=1595433219,Charlotte
Tampico Madero,https://tmssl.akamaized.net/images/wappen/small/12728.png?lm=1471612127,Tampico Madero
Union Omaha,https://tmssl.akamaized.net/images/wappen/small/77059.png?lm=1570182683,Omaha
Sporting Kansas City II,https://tmssl.akamaized.net/images/wappen/small/51604.png?lm=1645646892,Kansas City II
None,None,Birmingham (USA)
Pittsburgh Riverhounds SC,https://tmssl.akamaized.net/images/wappen/small/4290.png?lm=1518870947,Pittsburgh
Louisville City FC,https://tmssl.akamaized.net/images/wappen/small/46316.png?lm=1610120375,Louisville
Loudoun United FC,https://tmssl.akamaized.net/images/wappen/small/68031.png?lm=1542737276,Loudoun United
Club Atlético Morelia,https://tmssl.akamaized.net/images/wappen/small/5623.png?lm=1615317329,Morelia
Tampa Bay Rowdies,https://tmssl.akamaized.net/images/wappen/small/23565.png?lm=1700813140,Tampa Bay
Charleston Battery,https://tmssl.akamaized.net/images/wappen/small/4115.png?lm=1576323444,Charleston
Raja Club Athletic,https://tmssl.akamaized.net/images/wappen/small/2068.png?lm=1690377406,Raja Casablanca
Richmond Kickers,https://tmssl.akamaized.net/images/wappen/small/16931.png?lm=1411310704,Richmond
Tlaxcala FC,https://tmssl.akamaized.net/images/wappen/small/42781.png?lm=1434732219,Tlaxcala
Austria Vienna,https://tmssl.akamaized.net/images/wappen/small/14.png?lm=1406739366,Memphis
Oklahoma City Energy FC,https://tmssl.akamaized.net/images/wappen/small/38946.png?lm=1412182813,Oklahoma City
Orlando Pirates,https://tmssl.akamaized.net/images/wappen/small/2557.png?lm=1474757243,Orlando Pirates
Mamelodi Sundowns FC,https://tmssl.akamaized.net/images/wappen/small/6356.png?lm=1611130082,Sundowns
CD Tapatío,https://tmssl.akamaized.net/images/wappen/small/13362.png?lm=1672517027,Tapatío
Atlético Ottawa,https://tmssl.akamaized.net/images/wappen/small/79097.png?lm=1624807798,Atlético Ottawa
FC Edmonton,https://tmssl.akamaized.net/images/wappen/small/28170.png?lm=1529007916,FC Edmonton
Chattanooga Red Wolves SC,https://tmssl.akamaized.net/images/wappen/small/69398.png?lm=1542479666,Chattanooga
Alebrijes de Oaxaca,https://tmssl.akamaized.net/images/wappen/small/30111.png?lm=1418835002,Alebrijes
Los Angeles Force,https://tmssl.akamaized.net/images/wappen/small/81602.png?lm=1588521916,LA Force
Correcaminos de la UAT,https://tmssl.akamaized.net/images/wappen/small/13354.png?lm=1624969354,Correcaminos
Kaizer Chiefs,https://tmssl.akamaized.net/images/wappen/small/568.png?lm=1404764408,Kaizer Chiefs
New Amsterdam FC,https://tmssl.akamaized.net/images/wappen/small/81599.png?lm=1588521881,New Amsterdam
Cavalry FC,https://tmssl.akamaized.net/images/wappen/small/67000.png?lm=1551698823,Cavalry FC
Greenville Triumph SC,https://tmssl.akamaized.net/images/wappen/small/69055.png?lm=1535462722,Greenville
SuperSport United,https://tmssl.akamaized.net/images/wappen/small/2891.png?lm=1474825244,SuperSport Utd
Cape Town City FC,https://tmssl.akamaized.net/images/wappen/small/2303.png?lm=1488051605,Cape Town City
HFX Wanderers FC,https://tmssl.akamaized.net/images/wappen/small/67001.png?lm=1527609044,HFX Wanderers FC
None,None,Alteños Tepa
York United FC,https://tmssl.akamaized.net/images/wappen/small/67002.png?lm=1607787601,York9 FC
Cancún FC,https://tmssl.akamaized.net/images/wappen/small/83082.png?lm=1658402431,Cancún
AmaZulu FC,https://tmssl.akamaized.net/images/wappen/small/9370.png?lm=1499719939,Amazulu
California United Strikers FC,https://tmssl.akamaized.net/images/wappen/small/61853.png?lm=1583014818,Cal United
Forge FC,https://tmssl.akamaized.net/images/wappen/small/68029.png?lm=1531660538,Forge FC
Cimarrones de Sonora,https://tmssl.akamaized.net/images/wappen/small/41323.png?lm=1434747831,Cimarrones
CF Atlante,https://tmssl.akamaized.net/images/wappen/small/6709.png?lm=1418834720,Atlante
Detroit City FC,https://tmssl.akamaized.net/images/wappen/small/38647.png?lm=1655816689,Detroit City
Dorados de Sinaloa,https://tmssl.akamaized.net/images/wappen/small/10091.png?lm=1442311234,Dorados
None,None,Sockers FC Chicago
Forward Madison FC,https://tmssl.akamaized.net/images/wappen/small/69748.png?lm=1542572990,Madison
New York Cosmos,https://tmssl.akamaized.net/images/wappen/small/4835.png?lm=1427627203,NY Cosmos
Celaya FC,https://tmssl.akamaized.net/images/wappen/small/33203.png?lm=1463476543,Celaya
South Georgia Tormenta FC,https://tmssl.akamaized.net/images/wappen/small/58894.png?lm=1522612353,Tormenta FC
Maritzburg United FC,https://tmssl.akamaized.net/images/wappen/small/14187.png?lm=1474825315,Maritzburg Utd
Valour FC,https://tmssl.akamaized.net/images/wappen/small/67215.png?lm=1528626501,Valour FC
Moroka Swallows FC,https://tmssl.akamaized.net/images/wappen/small/2695.png?lm=1689081280,Swallows FC
Pacific FC,https://tmssl.akamaized.net/images/wappen/small/68221.png?lm=1532175563,Pacific FC
None,None,Bloem Celtic
Venados FC Yucatán,https://tmssl.akamaized.net/images/wappen/small/18662.png?lm=1436681083,Venados
Mineros de Zacatecas,https://tmssl.akamaized.net/images/wappen/small/44772.png?lm=1574012945,Mineros
Michigan Stars FC,https://tmssl.akamaized.net/images/wappen/small/72995.png?lm=1615838246,Michigan Stars
Polokwane City FC,https://tmssl.akamaized.net/images/wappen/small/21202.png?lm=1692458006,Polokwane City
Stellenbosch FC,https://tmssl.akamaized.net/images/wappen/small/23287.png?lm=1567439992,Stellenbosch FC
Lamontville Golden Arrows,https://tmssl.akamaized.net/images/wappen/small/7011.png?lm=1451237378,Golden Arrows
CD Leones Negros de la UdeG,https://tmssl.akamaized.net/images/wappen/small/23505.png?lm=1421002507,UdeG
Clube do Chibuto,https://tmssl.akamaized.net/images/wappen/small/50651.png?lm=1518619969,Chibuto
Cape Town Spurs FC,https://tmssl.akamaized.net/images/wappen/small/85615.png?lm=1688311526,Cape Town Spurs
Nottingham Forest,https://tmssl.akamaized.net/images/wappen/small/703.png?lm=1598890289,TTM
FC Onze Bravos do Maquis,https://tmssl.akamaized.net/images/wappen/small/35599.png?lm=1414054553,Bravos do Maquis
Sekhukhune United FC,https://tmssl.akamaized.net/images/wappen/small/85501.png?lm=1610114965,Sekhukhune Utd
Royal Antwerp FC,https://tmssl.akamaized.net/images/wappen/small/1096.png?lm=1623758865,Royal AM
Inter Playa del Carmen,https://tmssl.akamaized.net/images/wappen/small/34546.png?lm=1630398192,Inter Playa
Solomon Warriors F.C.,https://tmssl.akamaized.net/images/wappen/small/32476.png?lm=1411278530,Solomon Warriors
Black Leopards FC,https://tmssl.akamaized.net/images/wappen/small/13487.png?lm=1552492030,Black Leopards
None,None,Vitiaz
PRK Hekari United FC Youth,https://tmssl.akamaized.net/images/wappen/small/39525.png?lm=1676552512,Hekari Utd
Chattanooga FC,https://tmssl.akamaized.net/images/wappen/small/33293.png?lm=1412184757,Chattanooga FC
FC Urartu Yerevan,https://tmssl.akamaized.net/images/wappen/small/11411.png?lm=1566468999,Rewa
Lae City FC,https://tmssl.akamaized.net/images/wappen/small/51547.png?lm=1580577619,Lae City
None,None,CT All Stars
Pretoria Callies FC,https://tmssl.akamaized.net/images/wappen/small/64928.png?lm=1522154597,Pretoria Callies
Morobe United FC,https://tmssl.akamaized.net/images/wappen/small/32487.png?lm=1487406010,Morobe Utd
Baroka FC,https://tmssl.akamaized.net/images/wappen/small/30657.png?lm=1474825445,Baroka
Black Bulls,https://tmssl.akamaized.net/images/wappen/small/73715.png?lm=1617829885,Black Bulls
AS Blainville,https://tmssl.akamaized.net/images/wappen/small/65014.png?lm=1519468433,Blainville
None,None,Alexandra Aces
Lautoka FC,https://tmssl.akamaized.net/images/wappen/small/13961.png?lm=1460707494,Lautoka
Suva FA,https://tmssl.akamaized.net/images/wappen/small/19622.png?lm=1580231027,Suva
Tusbab Stallions FC,https://tmssl.akamaized.net/images/wappen/small/69554.png?lm=1667986299,Tusbab Stallions
Hienghene Sport,https://tmssl.akamaized.net/images/wappen/small/18393.png?lm=1675907117,Hienghène Sport
ABM Galaxy FC,https://tmssl.akamaized.net/images/wappen/small/60038.png?lm=1581616013,ABM Galaxy
AS Lössi,https://tmssl.akamaized.net/images/wappen/small/17779.png?lm=1460134465,AS Lössi
TS Galaxy FC,https://tmssl.akamaized.net/images/wappen/small/67074.png?lm=1543132402,TS Galaxy
AS Vénus Mahina,https://tmssl.akamaized.net/images/wappen/small/17858.png?lm=1478191020,AS Vénus
Baberwa FC,https://tmssl.akamaized.net/images/wappen/small/69310.png?lm=1546513714,Baberwa FC
Canada,https://tmssl.akamaized.net/images/flagge/small/80.png?lm=1520611569,Nadi
Henderson Eels,https://tmssl.akamaized.net/images/wappen/small/61927.png?lm=1641746475,Henderson Eels
None,None,Chippa Utd
Free State Stars,https://tmssl.akamaized.net/images/wappen/small/9368.png?lm=1474825410,FS Stars
Royal Eagles FC,https://tmssl.akamaized.net/images/wappen/small/33785.png?lm=1455615709,Royal Eagles
Ba FC,https://tmssl.akamaized.net/images/wappen/small/13942.png?lm=1412364640,Ba
None,None,Isabel Utd
Tafea FC,https://tmssl.akamaized.net/images/wappen/small/15237.png?lm=1411801849,Tafea
University of Pretoria FC,https://tmssl.akamaized.net/images/wappen/small/23285.png?lm=1404765236,AmaTuks
Club Aurora,https://tmssl.akamaized.net/images/wappen/small/12621.png?lm=1487496785,Aurora FC
None,None,Erakor GS
Labasa FC,https://tmssl.akamaized.net/images/wappen/small/13960.png?lm=1580232750,Labasa
None,None,Cape United
FC Continentals,https://tmssl.akamaized.net/images/wappen/small/77164.png?lm=1676140361,FC Vorkuta
TS Sporting FC,https://tmssl.akamaized.net/images/wappen/small/67246.png?lm=1543132351,TS Sporting
Bizana Pondo Chiefs FC,https://tmssl.akamaized.net/images/wappen/small/83827.png?lm=1596920008,Bizana Pondo Chiefs
Kossa FC,https://tmssl.akamaized.net/images/wappen/small/16009.png?lm=1411801780,KOSSA
None,None,Central Coast (SOL)
Navua FC,https://tmssl.akamaized.net/images/wappen/small/18395.png?lm=1580231258,Navua
Uthongathi FC,https://tmssl.akamaized.net/images/wappen/small/60444.png?lm=1575582091,Uthongathi
Richards Bay FC,https://tmssl.akamaized.net/images/wappen/small/12668.png?lm=1508529378,Richards Bay
Umvoti FC,https://tmssl.akamaized.net/images/wappen/small/66272.png?lm=1546513778,Umvoti
None,None,Ifira BB
AS Magenta,https://tmssl.akamaized.net/images/wappen/small/17780.png?lm=1487371389,AS Magenta
AS Dragon,https://tmssl.akamaized.net/images/wappen/small/17853.png?lm=1677168777,AS Dragon
Steenberg United FC,https://tmssl.akamaized.net/images/wappen/small/32515.png?lm=1464193213,Steenberg Utd
Malampa Revivors FC,https://tmssl.akamaized.net/images/wappen/small/49578.png?lm=1485037402,Malampa
JDR Stars FC,https://tmssl.akamaized.net/images/wappen/small/54668.png?lm=1638545821,JDR Stars
Honiara City FC,https://tmssl.akamaized.net/images/wappen/small/83757.png?lm=1646734933,Honiara City
AS Mont-Dore,https://tmssl.akamaized.net/images/wappen/small/17781.png?lm=1480081412,AS Mont-Dore
Jomo Cosmos,https://tmssl.akamaized.net/images/wappen/small/2238.png?lm=1433050884,Jomo Cosmos
Marist FC,https://tmssl.akamaized.net/images/wappen/small/16011.png?lm=1497045054,Marist
None,None,CS Fabrose
AS Wetr,https://tmssl.akamaized.net/images/wappen/small/32483.png?lm=1487371556,AS Wetr
AS Kunie,https://tmssl.akamaized.net/images/wappen/small/32482.png?lm=1646834168,AS Kunié
Real Kakamora,https://tmssl.akamaized.net/images/wappen/small/35872.png?lm=1411801704,Real Kakamora
Nasinu FC,https://tmssl.akamaized.net/images/wappen/small/69397.png?lm=1647535653,Nasinu
Laugu United FC,https://tmssl.akamaized.net/images/wappen/small/69376.png?lm=1572084630,Laugu
Nadroga FC,https://tmssl.akamaized.net/images/wappen/small/35903.png?lm=1487371822,Nadroga
Horizon Patho,https://tmssl.akamaized.net/images/wappen/small/53023.png?lm=1581615711,Horizon Patho
Gulf Komara FC,https://tmssl.akamaized.net/images/wappen/small/96586.png?lm=1646142656,Gulf Komara
Malaita Kingz FC,https://tmssl.akamaized.net/images/wappen/small/36582.png?lm=1411801142,Malaita Kingz
AS Tefana,https://tmssl.akamaized.net/images/wappen/small/17856.png?lm=1551526737,AS Tefana
Tavua FC,https://tmssl.akamaized.net/images/wappen/small/32492.png?lm=1487372188,Tavua
FC Bougainville,https://tmssl.akamaized.net/images/wappen/small/74257.png?lm=1636889572,Bougainville
Auckland City FC,https://tmssl.akamaized.net/images/wappen/small/11391.png?lm=1658405496,Auckland City
Ubuntu Cape Town FC,https://tmssl.akamaized.net/images/wappen/small/14569.png?lm=1505548773,Ubuntu Cape Town
None,None,Southern Utd (SOL)
Hamilton Wanderers,https://tmssl.akamaized.net/images/wappen/small/31806.png?lm=1550066244,Hamilton Wanderers
FC Morobe Wawens,https://tmssl.akamaized.net/images/wappen/small/72318.png?lm=1551032040,Morobe Wawens
Pumas Tabasco,https://tmssl.akamaized.net/images/wappen/small/28190.png?lm=1586376529,Pumas Tabasco
CF Mounana,https://tmssl.akamaized.net/images/wappen/small/38445.png?lm=1622040062,CF Mounana
Alacranes de Durango,https://tmssl.akamaized.net/images/wappen/small/12714.png?lm=1457444189,Durango
CD Irapuato,https://tmssl.akamaized.net/images/wappen/small/4488.png?lm=1405326715,Irapuato
Team Wellington (2004-2021),https://tmssl.akamaized.net/images/wappen/small/18385.png?lm=1429705149,Team Wellington
Celtix du Haut-Richelieu,https://tmssl.akamaized.net/images/wappen/small/100031.png?lm=1655222826,Celtix du Haut-Richelieu
None,None,Star Mountain
Mangaung United,https://tmssl.akamaized.net/images/wappen/small/default.png?lm=1457423031,Mangaung Unite
AS Central Sports,https://tmssl.akamaized.net/images/wappen/small/25478.png?lm=1486405834,AS Central Sport
CD Cruz Azul Hidalgo,https://tmssl.akamaized.net/images/wappen/small/28185.png?lm=1684395545,Cruz Azul Hidalgo
None,None,At. San Luis B
CS Mont-Royal Outremont,https://tmssl.akamaized.net/images/wappen/small/90919.png?lm=1622708359,Mont-Royal Outremont
JS Baco,https://tmssl.akamaized.net/images/wappen/small/17788.png?lm=1457444217,JS Baco
None,None,Tailevu/Naitasiri
The Dolphins FC,https://tmssl.akamaized.net/images/wappen/small/67698.png?lm=1530290380,The Dolphins
Colima Fútbol Club,https://tmssl.akamaized.net/images/wappen/small/91122.png?lm=1624971774,Colima FC
None,None,Kutubu FC
Waitakere United (2004 - 2021),https://tmssl.akamaized.net/images/wappen/small/11396.png?lm=1411034373,Waitakere United
Deportivo Cafessa Jalisco (- 2021),https://tmssl.akamaized.net/images/wappen/small/80921.png?lm=1586377440,Cafessa
None,None,PE Stars
Seaqaqa FC,https://tmssl.akamaized.net/images/wappen/small/62680.png?lm=1688641414,Seaqaqa
Nadogo FC,https://tmssl.akamaized.net/images/wappen/small/default.png?lm=1457423031,Nadogo
Zizwe United FC,https://tmssl.akamaized.net/images/wappen/small/63483.png?lm=1512900669,Zizwe Utd
Super Eagles FC Bethlehem,https://tmssl.akamaized.net/images/wappen/small/60445.png?lm=1505548498,Super Eagles FC
None,None,TS Galaxy (ABC)
Buya Msuthu FC,https://tmssl.akamaized.net/images/wappen/small/58282.png?lm=1485643471,Buya Msuthu
Deportivo Zitácuaro,https://tmssl.akamaized.net/images/wappen/small/22279.png?lm=1416067768,Zitácuaro
Saltillo FC,https://tmssl.akamaized.net/images/wappen/small/default.png?lm=1457423031,Saltillo FC
None,None,Mauwia
Mazorqueros FC (- 2023),https://tmssl.akamaized.net/images/wappen/small/84822.png?lm=1609772594,Mazorqueros
None,None,UA Zacatecas
Gavilanes FC Matamoros,https://tmssl.akamaized.net/images/wappen/small/72651.png?lm=1552072410,Gavilanes
Northland Tailevu FC,https://tmssl.akamaized.net/images/wappen/small/default.png?lm=1457423031,Northland Tailevu
None,None,Magareng Young Stars
Nongbua Pitchaya FC,https://tmssl.akamaized.net/images/wappen/small/55226.png?lm=1687633771,Bua
Maritzburg City,https://tmssl.akamaized.net/images/wappen/small/31478.png?lm=1546513661,Maritzburg City
Tecos FC,https://tmssl.akamaized.net/images/wappen/small/4565.png?lm=1664353915,Tecos
Cafetaleros de Chiapas,https://tmssl.akamaized.net/images/wappen/small/49298.png?lm=1574004279,Cafetaleros
Mauriki FC,https://tmssl.akamaized.net/images/wappen/small/53963.png?lm=1667987191,Mauriki
Rakiraki FC,https://tmssl.akamaized.net/images/wappen/small/58589.png?lm=1499978459,Rakiraki
Dreketi FC,https://tmssl.akamaized.net/images/wappen/small/54948.png?lm=1499978369,Dreketi
Pioneros de Cancún,https://tmssl.akamaized.net/images/wappen/small/23006.png?lm=1579354696,Pioneros
CF La Piedad,https://tmssl.akamaized.net/images/wappen/small/18576.png?lm=1457444222,La Piedad
Mineros de Fresnillo,https://tmssl.akamaized.net/images/wappen/small/64958.png?lm=1586377478,Fresnillo
Sporting Canamy,https://tmssl.akamaized.net/images/wappen/small/64957.png?lm=1586377396,Canamy
CD Cuautla,https://tmssl.akamaized.net/images/wappen/small/28173.png?lm=1416068063,Cuautla
CS Longueuil,https://tmssl.akamaized.net/images/wappen/small/73967.png?lm=1555662143,CS Longueuil
Ruerue FC,https://tmssl.akamaized.net/images/wappen/small/99316.png?lm=1652897313,RueRue
None,None,Patvuti
None,None,Waterfall
Western Springs AFC,https://tmssl.akamaized.net/images/wappen/small/41673.png?lm=1648823059,Western Springs
Aguacateros CD Uruapan,https://tmssl.akamaized.net/images/wappen/small/50881.png?lm=1631800836,Uruapan
Deportivo Dongu,https://tmssl.akamaized.net/images/wappen/small/53218.png?lm=1672399721,Dongu
Club de Ciervos FC,https://tmssl.akamaized.net/images/wappen/small/101075.png?lm=1675434590,Ciervos
North Village Rams,https://tmssl.akamaized.net/images/wappen/small/48218.png?lm=1435438758,North Village Rams
Central United FC,https://tmssl.akamaized.net/images/wappen/small/13945.png?lm=1443935609,Central United
Auckland United FC,https://tmssl.akamaized.net/images/wappen/small/85805.png?lm=1617261909,Auckland United
Union Clodiense Chioggia,https://tmssl.akamaized.net/images/wappen/small/41146.png?lm=1695987823,Marina
Dandy Town Hornets FC,https://tmssl.akamaized.net/images/wappen/small/38700.png?lm=1415816975,Dandy Town Hornets
Azores de Hidalgo (- 2021),https://tmssl.akamaized.net/images/wappen/small/103048.png?lm=1675434945,Azores Hidalgo
